C172118;EMP11288;RE10387;IT1038703;5000020737;EMP11288;2005-04-20;C172118;RE10387;CA102517;Card;Free;10;IT1038703;5;5;;1;15;2,1428571;15;12,8571429;2,1428571;12,8571429;0
C186251;EMP14175;RE10274;IT1027404;5000020846;EMP14175;2007-04-20;C186251;RE10274;CA108386;Card;Free;10;IT1027404;2;3;;3;5;0,7142857;15;4,2857143;2,1428571;12,8571429;0
C182621;EMP11055;RE10154;IT1015405;5000020854;EMP11055;2007-04-20;C182621;RE10154;CA101801;Cash;Free;10;IT1015405;2;2;;3;5;0,7142857;15;4,2857143;2,1428571;12,8571429;0
C122522;EMP12389;RE10488;IT1048802;5000021478;EMP12389;2018-04-20;C122522;RE10488;CA102895;Cash;Free;10;IT1048802;5;2;;2;17;2,42857138;34;14,57142862;4,85714276;29,14285724;0
C183109;EMP11210;RE10309;IT1030903;5000021518;EMP11210;2019-04-20;C183109;RE10309;CA102348;Cash;Free;10;IT1030903;2;5;;2;18;2,57142852;36;15,42857148;5,14285704;30,85714296;0
C197143;EMP14397;RE10496;IT1049601;5000022035;EMP14397;2028-04-20;C197143;RE10496;CA100912;Cash;Free;10;IT1049601;1;5;;2;27;3,85714278;54;23,14285722;7,71428556;46,28571444;0
C198892;EMP14376;RE10475;IT1047502;5000022187;EMP14376;2001-05-20;C198892;RE10475;CA108007;Card;Free;10;IT1047502;3;5;;1;15;2,1428571;15;12,8571429;2,1428571;12,8571429;0
C170045;EMP11231;RE10330;IT1033002;5000022298;EMP11231;2003-05-20;C170045;RE10330;CA107432;Cash;Free;10;IT1033002;2;5;;2;13;1,85714282;26;11,14285718;3,71428564;22,28571436;0
C146533;EMP11099;RE10198;IT1019804;5000022321;EMP11099;2003-05-20;C146533;RE10198;CA102687;Cash;Free;10;IT1019804;4;1;;2;13;1,85714282;26;11,14285718;3,71428564;22,28571436;0
C154278;EMP14384;RE10483;IT1048305;5000022672;EMP14384;2010-05-20;C154278;RE10483;CA104609;Card;Free;10;IT1048305;1;5;;3;5;0,7142857;15;4,2857143;2,1428571;12,8571429;0
C103579;EMP13256;RE10355;IT1035505;5000022801;EMP13256;2012-05-20;C103579;RE10355;CA101978;Card;Free;10;IT1035505;3;1;;1;15;2,1428571;15;12,8571429;2,1428571;12,8571429;0
C195954;EMP11376;RE10475;IT1047502;5000022984;EMP11376;2015-05-20;C195954;RE10475;CA103239;Cash;Free;10;IT1047502;5;5;;1;15;2,1428571;15;12,8571429;2,1428571;12,8571429;0
C101972;EMP11381;RE10480;IT1048001;5000023066;EMP11381;2017-05-20;C101972;RE10480;CA103378;Card;Free;10;IT1048001;3;3;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C126300;EMP14389;RE10488;IT1048801;5000023423;EMP14389;2023-05-20;C126300;RE10488;CA109268;Card;Free;10;IT1048801;4;3;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C179629;EMP13497;RE10596;IT1059605;5000023789;EMP13497;2030-05-20;C179629;RE10596;CA102694;Card;Free;10;IT1059605;2;2;;3;5;0,7142857;15;4,2857143;2,1428571;12,8571429;0
C145725;EMP12240;RE10339;IT1033901;5000023860;EMP12240;2031-05-20;C145725;RE10339;CA103604;Cash;Free;10;IT1033901;1;4;;2;16;2,28571424;32;13,71428576;4,57142848;27,42857152;0
C198392;EMP11151;RE10250;IT1025002;5000023887;EMP11151;2001-06-20;C198392;RE10250;CA102684;Card;Free;10;IT1025002;1;1;;3;5;0,7142857;15;4,2857143;2,1428571;12,8571429;0
C122401;EMP12046;RE10145;IT1014504;5000024014;EMP12046;2003-06-20;C122401;RE10145;CA107318;Card;Free;10;IT1014504;5;4;;3;5;0,7142857;15;4,2857143;2,1428571;12,8571429;0
C153205;EMP13256;RE10355;IT1035505;5000024435;EMP13256;2011-06-20;C153205;RE10355;CA105345;Card;Free;10;IT1035505;5;1;;1;15;2,1428571;15;12,8571429;2,1428571;12,8571429;0
C164819;EMP12100;RE10199;IT1019904;5000024731;EMP12100;2016-06-20;C164819;RE10199;CA103547;Card;Free;10;IT1019904;2;1;;1;15;2,1428571;15;12,8571429;2,1428571;12,8571429;0
C157357;EMP12352;RE10451;IT1045103;5000024770;EMP12352;2016-06-20;C157357;RE10451;CA101500;Cash;Free;10;IT1045103;4;5;;1;15;2,1428571;15;12,8571429;2,1428571;12,8571429;0
C138495;EMP12022;RE10121;IT1012103;5000024829;EMP12022;2017-06-20;C138495;RE10121;CA109690;Cash;Free;10;IT1012103;4;5;;1;15;2,1428571;15;12,8571429;2,1428571;12,8571429;0
C182274;EMP12171;RE10270;IT1027004;5000025012;EMP12171;2021-06-20;C182274;RE10270;CA102851;Cash;Free;10;IT1027004;4;2;;2;6;0,85714284;12;5,14285716;1,71428568;10,28571432;0
C111940;EMP14014;RE10113;IT1011305;5000025358;EMP14014;2027-06-20;C111940;RE10113;CA106114;Cash;Free;10;IT1011305;5;3;;2;13;1,85714282;26;11,14285718;3,71428564;22,28571436;0
C168092;EMP14139;RE10238;IT1023803;5000025485;EMP14139;2029-06-20;C168092;RE10238;CA101578;Card;Free;10;IT1023803;5;1;;1;15;2,1428571;15;12,8571429;2,1428571;12,8571429;0
C157511;EMP12376;RE10475;IT1047502;5000025588;EMP12376;2001-07-20;C157511;RE10475;CA108932;Card;Free;10;IT1047502;3;5;;1;15;2,1428571;15;12,8571429;2,1428571;12,8571429;0
C121545;EMP11158;RE10257;IT1025705;5000025740;EMP11158;2004-07-20;C121545;RE10257;CA100835;Cash;Free;10;IT1025705;2;5;;2;28;3,99999992;56;24,00000008;7,99999984;48,00000016;0
C112430;EMP11382;RE10481;IT1048105;5000000132;EMP11382;2003-01-19;C112430;RE10481;CA104039;Card;Free;10;IT1048105;1;4;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C107334;EMP12301;RE10400;IT1040005;5000000292;EMP12301;2008-01-19;C107334;RE10400;CA105889;Card;Free;10;IT1040005;3;5;;3;9;1,28571426;27;7,71428574;3,85714278;23,14285722;0
C112445;EMP13259;RE10358;IT1035802;5000000417;EMP13259;2010-01-19;C112445;RE10358;CA104416;Card;Free;10;IT1035802;3;2;;1;27;3,85714278;27;23,14285722;3,85714278;23,14285722;0
C169248;EMP14412;RE10511;IT1051103;5000000435;EMP14412;2011-01-19;C169248;RE10511;CA104598;Cash;Free;10;IT1051103;4;3;;1;27;3,85714278;27;23,14285722;3,85714278;23,14285722;0
C183082;EMP12420;RE10519;IT1051905;5000000511;EMP12420;2013-01-19;C183082;RE10519;CA108128;Card;Free;10;IT1051905;2;2;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C159039;EMP11256;RE10355;IT1035502;5000000703;EMP11256;2017-01-19;C159039;RE10355;CA103812;Cash;Free;10;IT1035502;5;3;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C133236;EMP11372;RE10471;IT1047102;5000001150;EMP11372;2027-01-19;C133236;RE10471;CA107151;Card;Free;10;IT1047102;4;5;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C145467;EMP14010;RE10109;IT1010905;5000001306;EMP14010;2031-01-19;C145467;RE10109;CA106663;Card;Free;10;IT1010905;1;4;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C141422;EMP13074;RE10173;IT1017304;5000001708;EMP13074;2009-02-19;C141422;RE10173;CA102867;Card;Free;10;IT1017304;3;2;;3;9;1,28571426;27;7,71428574;3,85714278;23,14285722;0
C177424;EMP11301;RE10400;IT1040003;5000001919;EMP11301;2013-02-19;C177424;RE10400;CA107751;Card;Free;10;IT1040003;5;1;;3;8;1,14285712;24;6,85714288;3,42857136;20,57142864;0
C162680;EMP13364;RE10463;IT1046304;5000001991;EMP13364;2015-02-19;C162680;RE10463;CA108292;Card;Free;10;IT1046304;1;5;;1;27;3,85714278;27;23,14285722;3,85714278;23,14285722;0
C195413;EMP13075;RE10174;IT1017402;5000002071;EMP13075;2017-02-19;C195413;RE10174;CA101642;Card;Free;10;IT1017402;3;3;;3;9;1,28571426;27;7,71428574;3,85714278;23,14285722;0
C139644;EMP12422;RE10521;IT1052102;5000002325;EMP12422;2023-02-19;C139644;RE10521;CA101082;Cash;Free;10;IT1052102;4;3;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C196911;EMP12039;RE10138;IT1013803;5000002403;EMP12039;2024-02-19;C196911;RE10138;CA107540;Card;Free;10;IT1013803;4;3;;1;27;3,85714278;27;23,14285722;3,85714278;23,14285722;0
C147351;EMP11382;RE10481;IT1048105;5000002449;EMP11382;2026-02-19;C147351;RE10481;CA103238;Card;Free;10;IT1048105;2;2;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C193562;EMP13377;RE10476;IT1047602;5000002639;EMP13377;2002-03-19;C193562;RE10476;CA107652;Card;Free;10;IT1047602;4;4;;1;27;3,85714278;27;23,14285722;3,85714278;23,14285722;0
C130864;EMP13091;RE10190;IT1019004;5000003339;EMP13091;2018-03-19;C130864;RE10190;CA104918;Cash;Free;10;IT1019004;1;5;;3;9;1,28571426;27;7,71428574;3,85714278;23,14285722;0
C112430;EMP11007;RE10106;IT1010601;5000003381;EMP11007;2019-03-19;C112430;RE10106;CA104039;Card;Free;10;IT1010601;1;4;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C170047;EMP13421;RE10520;IT1052001;5000003410;EMP13421;2019-03-19;C170047;RE10520;CA109079;Card;Free;10;IT1052001;4;2;;3;9;1,28571426;27;7,71428574;3,85714278;23,14285722;0
C192675;EMP12010;RE10109;IT1010904;5000004138;EMP12010;2005-04-19;C192675;RE10109;CA106146;Card;Free;10;IT1010904;5;3;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C131661;EMP11009;RE10108;IT1010805;5000004196;EMP11009;2007-04-19;C131661;RE10108;CA100749;Cash;Free;10;IT1010805;4;2;;3;8;1,14285712;24;6,85714288;3,42857136;20,57142864;0
C174114;EMP14220;RE10319;IT1031901;5000004523;EMP14220;2015-04-19;C174114;RE10319;CA104266;Card;Free;10;IT1031901;2;3;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C187864;EMP14049;RE10148;IT1014804;5000005039;EMP14049;2026-04-19;C187864;RE10148;CA102992;Card;Free;10;IT1014804;1;5;;3;9;1,28571426;27;7,71428574;3,85714278;23,14285722;0
C115677;EMP12059;RE10158;IT1015802;5000005102;EMP12059;2027-04-19;C115677;RE10158;CA105374;Card;Free;10;IT1015802;3;3;;3;8;1,14285712;24;6,85714288;3,42857136;20,57142864;0
C131934;EMP13007;RE10106;IT1010602;5000005241;EMP13007;2001-05-19;C131934;RE10106;CA101602;Cash;Free;10;IT1010602;5;4;;3;14;1,99999996;42;12,00000004;5,99999988;36,00000012;0
C102496;EMP11010;RE10109;IT1010903;5000005253;EMP11010;2001-05-19;C102496;RE10109;CA108704;Card;Free;10;IT1010903;4;4;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C123221;EMP12256;RE10355;IT1035502;5000005518;EMP12256;2007-05-19;C123221;RE10355;CA104345;Card;Free;10;IT1035502;1;1;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C167700;EMP13208;RE10307;IT1030702;5000005927;EMP13208;2017-05-19;C167700;RE10307;CA106404;Card;Free;10;IT1030702;2;4;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C103579;EMP13078;RE10177;IT1017701;5000006018;EMP13078;2019-05-19;C103579;RE10177;CA101978;Cash;Free;10;IT1017701;1;5;;3;14;1,99999996;42;12,00000004;5,99999988;36,00000012;0
C167787;EMP12010;RE10109;IT1010905;5000006112;EMP12010;2021-05-19;C167787;RE10109;CA102855;Card;Free;10;IT1010905;4;1;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C170410;EMP13472;RE10571;IT1057102;5000006378;EMP13472;2028-05-19;C170410;RE10571;CA102415;Card;Free;10;IT1057102;2;2;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C152750;EMP11220;RE10319;IT1031901;5000006546;EMP11220;2031-05-19;C152750;RE10319;CA101345;Card;Free;10;IT1031901;2;4;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C144176;EMP13010;RE10109;IT1010904;5000006678;EMP13010;2003-06-19;C144176;RE10109;CA101409;Card;Free;10;IT1010904;2;4;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C140715;EMP12337;RE10436;IT1043601;5000007726;EMP12337;2027-06-19;C140715;RE10436;CA101162;Card;Free;10;IT1043601;2;3;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C152236;EMP13092;RE10191;IT1019105;5000007769;EMP13092;2029-06-19;C152236;RE10191;CA109459;Card;Free;10;IT1019105;2;4;;3;8;1,14285712;24;6,85714288;3,42857136;20,57142864;0
C142080;EMP13049;RE10148;IT1014804;5000008002;EMP13049;2004-07-19;C142080;RE10148;CA108177;Cash;Free;10;IT1014804;3;4;;3;9;1,28571426;27;7,71428574;3,85714278;23,14285722;0
C108103;EMP12127;RE10226;IT1022605;5000008190;EMP12127;2008-07-19;C108103;RE10226;CA105808;Card;Free;10;IT1022605;5;4;;3;9;1,28571426;27;7,71428574;3,85714278;23,14285722;0
C143378;EMP12010;RE10109;IT1010904;5000008212;EMP12010;2009-07-19;C143378;RE10109;CA104960;Card;Free;10;IT1010904;2;5;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C130640;EMP11376;RE10475;IT1047503;5000008575;EMP11376;2017-07-19;C130640;RE10475;CA102583;Cash;Free;10;IT1047503;5;4;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C179444;EMP14259;RE10358;IT1035803;5000008937;EMP14259;2025-07-19;C179444;RE10358;CA102391;Cash;Free;10;IT1035803;1;1;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C186986;EMP14250;RE10349;IT1034902;5000009240;EMP14250;2001-08-19;C186986;RE10349;CA101339;Card;Free;10;IT1034902;4;3;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C181801;EMP13357;RE10456;IT1045603;5000009351;EMP13357;2004-08-19;C181801;RE10456;CA106239;Card;Free;10;IT1045603;4;2;;1;27;3,85714278;27;23,14285722;3,85714278;23,14285722;0
C197203;EMP12460;RE10559;IT1055904;5000009580;EMP12460;2009-08-19;C197203;RE10559;CA101713;Cash;Free;10;IT1055904;3;5;;1;27;3,85714278;27;23,14285722;3,85714278;23,14285722;0
C186744;EMP12010;RE10109;IT1010904;5000009583;EMP12010;2009-08-19;C186744;RE10109;CA107870;Card;Free;10;IT1010904;3;3;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C146533;EMP14146;RE10245;IT1024504;5000009644;EMP14146;2010-08-19;C146533;RE10245;CA102687;Card;Free;10;IT1024504;2;2;;1;27;3,85714278;27;23,14285722;3,85714278;23,14285722;0
C117743;EMP11188;RE10287;IT1028702;5000009663;EMP11188;2010-08-19;C117743;RE10287;CA108350;Card;Free;10;IT1028702;2;2;;3;9;1,28571426;27;7,71428574;3,85714278;23,14285722;0
C160528;EMP14267;RE10366;IT1036605;5000009686;EMP14267;2011-08-19;C160528;RE10366;CA101920;Cash;Free;10;IT1036605;4;5;;3;8;1,14285712;24;6,85714288;3,42857136;20,57142864;0
C149090;EMP14010;RE10109;IT1010903;5000009919;EMP14010;2016-08-19;C149090;RE10109;CA102023;Cash;Free;10;IT1010903;1;3;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C102535;EMP13091;RE10190;IT1019004;5000010091;EMP13091;2020-08-19;C102535;RE10190;CA109275;Cash;Free;10;IT1019004;2;1;;3;9;1,28571426;27;7,71428574;3,85714278;23,14285722;0
C121003;EMP13007;RE10106;IT1010601;5000010140;EMP13007;2021-08-19;C121003;RE10106;CA101517;Cash;Free;10;IT1010601;3;4;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C135115;EMP13332;RE10431;IT1043104;5000010264;EMP13332;2024-08-19;C135115;RE10431;CA109770;Card;Free;10;IT1043104;5;4;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C186003;EMP14196;RE10295;IT1029504;5000010503;EMP14196;2029-08-19;C186003;RE10295;CA104188;Cash;Free;10;IT1029504;1;4;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C134450;EMP12095;RE10194;IT1019402;5000010565;EMP12095;2031-08-19;C134450;RE10194;CA109366;Card;Free;10;IT1019402;1;3;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C108064;EMP12074;RE10173;IT1017304;5000010574;EMP12074;2031-08-19;C108064;RE10173;CA109145;Card;Free;10;IT1017304;4;3;;3;9;1,28571426;27;7,71428574;3,85714278;23,14285722;0
C107569;EMP11118;RE10217;IT1021705;5000010697;EMP11118;2003-09-19;C107569;RE10217;CA108945;Cash;Free;10;IT1021705;1;4;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C105580;EMP11464;RE10563;IT1056303;5000010852;EMP11464;2007-09-19;C105580;RE10563;CA105783;Cash;Free;10;IT1056303;5;1;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C135110;EMP14377;RE10476;IT1047603;5000010872;EMP14377;2007-09-19;C135110;RE10476;CA101071;Cash;Free;10;IT1047603;1;4;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C121545;EMP13015;RE10114;IT1011405;5000010908;EMP13015;2008-09-19;C121545;RE10114;CA100835;Card;Free;10;IT1011405;5;5;;3;9;1,28571426;27;7,71428574;3,85714278;23,14285722;0
C160803;EMP14301;RE10400;IT1040002;5000010941;EMP14301;2009-09-19;C160803;RE10400;CA101182;Cash;Free;10;IT1040002;1;2;;3;8;1,14285712;24;6,85714288;3,42857136;20,57142864;0
C192682;EMP14054;RE10153;IT1015302;5000011222;EMP14054;2015-09-19;C192682;RE10153;CA102932;Card;Free;10;IT1015302;1;2;;3;8;1,14285712;24;6,85714288;3,42857136;20,57142864;0
C162680;EMP12382;RE10481;IT1048105;5000011334;EMP12382;2018-09-19;C162680;RE10481;CA108292;Cash;Free;10;IT1048105;4;3;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C144560;EMP13082;RE10181;IT1018103;5000011690;EMP13082;2026-09-19;C144560;RE10181;CA104417;Card;Free;10;IT1018103;3;2;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C114916;EMP11010;RE10109;IT1010903;5000011861;EMP11010;2030-09-19;C114916;RE10109;CA106255;Card;Free;10;IT1010903;1;1;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C116900;EMP14412;RE10511;IT1051103;5000012160;EMP14412;2007-10-19;C116900;RE10511;CA106271;Cash;Free;10;IT1051103;3;4;;1;27;3,85714278;27;23,14285722;3,85714278;23,14285722;0
C145520;EMP14472;RE10571;IT1057102;5000012196;EMP14472;2007-10-19;C145520;RE10571;CA104152;Cash;Free;10;IT1057102;1;5;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C169297;EMP14055;RE10154;IT1015402;5000012821;EMP14055;2022-10-19;C169297;RE10154;CA100642;Cash;Free;10;IT1015402;3;3;;3;9;1,28571426;27;7,71428574;3,85714278;23,14285722;0
C176307;EMP11139;RE10238;IT1023802;5000012824;EMP11139;2022-10-19;C176307;RE10238;CA101880;Card;Free;10;IT1023802;1;4;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C169738;EMP13142;RE10241;IT1024105;5000012875;EMP13142;2023-10-19;C169738;RE10241;CA104593;Card;Free;10;IT1024105;5;1;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C144536;EMP14310;RE10409;IT1040903;5000012877;EMP14310;2023-10-19;C144536;RE10409;CA109107;Card;Free;10;IT1040903;5;4;;3;14;1,99999996;42;12,00000004;5,99999988;36,00000012;0
C165105;EMP11400;RE10499;IT1049905;5000012892;EMP11400;2023-10-19;C165105;RE10499;CA100699;Cash;Free;10;IT1049905;1;2;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C182421;EMP14196;RE10295;IT1029504;5000013519;EMP14196;2007-11-19;C182421;RE10295;CA103060;Card;Free;10;IT1029504;2;2;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C170410;EMP12010;RE10109;IT1010903;5000013535;EMP12010;2007-11-19;C170410;RE10109;CA102415;Card;Free;10;IT1010903;3;1;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C104837;EMP11082;RE10181;IT1018103;5000014052;EMP11082;2019-11-19;C104837;RE10181;CA109897;Card;Free;10;IT1018103;4;1;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C152240;EMP11070;RE10169;IT1016902;5000014138;EMP11070;2021-11-19;C152240;RE10169;CA108028;Card;Free;10;IT1016902;3;5;;1;27;3,85714278;27;23,14285722;3,85714278;23,14285722;0
C186367;EMP11236;RE10335;IT1033504;5000014232;EMP11236;2023-11-19;C186367;RE10335;CA102273;Card;Free;10;IT1033504;1;1;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C148899;EMP12256;RE10355;IT1035502;5000014513;EMP12256;2029-11-19;C148899;RE10355;CA106321;Card;Free;10;IT1035502;2;1;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C156550;EMP12212;RE10311;IT1031103;5000014525;EMP12212;2030-11-19;C156550;RE10311;CA100293;Card;Free;10;IT1031103;4;1;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C133944;EMP13397;RE10496;IT1049605;5000014698;EMP13397;2004-12-19;C133944;RE10496;CA109369;Cash;Free;10;IT1049605;1;3;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C101499;EMP12082;RE10181;IT1018102;5000014764;EMP12082;2005-12-19;C101499;RE10181;CA106656;Card;Free;10;IT1018102;2;3;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C152236;EMP14321;RE10420;IT1042001;5000014876;EMP14321;2008-12-19;C152236;RE10420;CA109459;Card;Free;10;IT1042001;2;2;;3;9;1,28571426;27;7,71428574;3,85714278;23,14285722;0
C109499;EMP12250;RE10349;IT1034903;5000014917;EMP12250;2009-12-19;C109499;RE10349;CA103134;Card;Free;10;IT1034903;3;4;;1;27;3,85714278;27;23,14285722;3,85714278;23,14285722;0
C155451;EMP13007;RE10106;IT1010601;5000015251;EMP13007;2016-12-19;C155451;RE10106;CA103045;Card;Free;10;IT1010601;1;2;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C190472;EMP13112;RE10211;IT1021103;5000015329;EMP13112;2018-12-19;C190472;RE10211;CA104670;Cash;Free;10;IT1021103;4;5;;1;27;3,85714278;27;23,14285722;3,85714278;23,14285722;0
C116051;EMP13295;RE10394;IT1039403;5000015368;EMP13295;2019-12-19;C116051;RE10394;CA108879;Cash;Free;10;IT1039403;4;1;;1;27;3,85714278;27;23,14285722;3,85714278;23,14285722;0
C152750;EMP12219;RE10318;IT1031801;5000015506;EMP12219;2022-12-19;C152750;RE10318;CA101345;Cash;Free;10;IT1031801;1;1;;3;9;1,28571426;27;7,71428574;3,85714278;23,14285722;0
C138495;EMP11070;RE10169;IT1016902;5000015643;EMP11070;2025-12-19;C138495;RE10169;CA109690;Card;Free;10;IT1016902;4;5;;1;27;3,85714278;27;23,14285722;3,85714278;23,14285722;0
C178026;EMP13039;RE10138;IT1013803;5000015856;EMP13039;2029-12-19;C178026;RE10138;CA105748;Card;Free;10;IT1013803;1;4;;1;27;3,85714278;27;23,14285722;3,85714278;23,14285722;0
C176000;EMP13412;RE10511;IT1051105;5000015957;EMP13412;2001-01-20;C176000;RE10511;CA102855;Card;Free;10;IT1051105;1;2;;3;14;1,99999996;42;12,00000004;5,99999988;36,00000012;0
C107334;EMP14010;RE10109;IT1010904;5000016498;EMP14010;2013-01-20;C107334;RE10109;CA105889;Card;Free;10;IT1010904;4;1;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C165105;EMP11256;RE10355;IT1035502;5000016544;EMP11256;2014-01-20;C165105;RE10355;CA100699;Card;Free;10;IT1035502;1;2;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C133472;EMP14247;RE10346;IT1034604;5000016602;EMP14247;2015-01-20;C133472;RE10346;CA102478;Card;Free;10;IT1034604;2;5;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C199823;EMP11070;RE10169;IT1016902;5000016861;EMP11070;2021-01-20;C199823;RE10169;CA104373;Card;Free;10;IT1016902;1;3;;1;27;3,85714278;27;23,14285722;3,85714278;23,14285722;0
C144565;EMP13334;RE10433;IT1043302;5000016940;EMP13334;2023-01-20;C144565;RE10433;CA109640;Card;Free;10;IT1043302;2;2;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C105580;EMP11256;RE10355;IT1035502;5000016972;EMP11256;2024-01-20;C105580;RE10355;CA105783;Cash;Free;10;IT1035502;2;4;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C181640;EMP14146;RE10245;IT1024504;5000017016;EMP14146;2025-01-20;C181640;RE10245;CA104028;Card;Free;10;IT1024504;4;5;;1;27;3,85714278;27;23,14285722;3,85714278;23,14285722;0
C188018;EMP12372;RE10471;IT1047102;5000017353;EMP12372;2002-02-20;C188018;RE10471;CA104150;Cash;Free;10;IT1047102;3;4;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C129146;EMP11256;RE10355;IT1035502;5000017418;EMP11256;2003-02-20;C129146;RE10355;CA101978;Card;Free;10;IT1035502;3;3;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C143378;EMP13054;RE10153;IT1015303;5000017656;EMP13054;2009-02-20;C143378;RE10153;CA104960;Card;Free;10;IT1015303;5;3;;3;9;1,28571426;27;7,71428574;3,85714278;23,14285722;0
C115879;EMP11412;RE10511;IT1051104;5000017697;EMP11412;2010-02-20;C115879;RE10511;CA101660;Cash;Free;10;IT1051104;2;5;;1;27;3,85714278;27;23,14285722;3,85714278;23,14285722;0
C131155;EMP12241;RE10340;IT1034001;5000017850;EMP12241;2014-02-20;C131155;RE10340;CA103267;Card;Free;10;IT1034001;4;2;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C117002;EMP11364;RE10463;IT1046302;5000018102;EMP11364;2018-02-20;C117002;RE10463;CA108030;Cash;Free;10;IT1046302;3;4;;1;27;3,85714278;27;23,14285722;3,85714278;23,14285722;0
C145893;EMP13010;RE10109;IT1010905;5000018143;EMP13010;2019-02-20;C145893;RE10109;CA108500;Card;Free;10;IT1010905;3;3;;1;24;3,42857136;24;20,57142864;3,42857136;20,57142864;0
C141823;EMP11208;RE10307;IT1030702;5000018185;EMP11208;2020-02-20;C141823;RE10307;CA102396;Card;Free;10;IT1030702;4;4;;1;20;2,8571428;20;17,1428572;2,8571428;17,1428572;0
C108103;EMP12344;RE10443;IT1044304;5000018294;EMP12344;2022-02-20;C108103;RE10443;CA105808;Cash;Free;10;IT1044304;2;1;;1;27;3,85714278;27;23,14285722;3,85714278;23,14285722;0
C162053;EMP11357;RE10456;IT1045603;5000018384;EMP11357;2023-02-20;C162053;RE10456;CA105087;Cash;Free;10;IT1045603;5;1;;1;27;3,85714278;27;23,14285722;3,85714278;23,14285722;0
C158490;EMP11055;RE10154;IT1015403;5000018397;EMP11055;2024-02-20;C158490;RE10154;CA106605;Cash;Free;10;IT1015403;2;4;;1;27;3,85714278;27;23,14285722;3,85714278;23,14285722;0
C128064;EMP12172;RE10271;IT1027104;5000018419;EMP12172;2024-02-20;C128064;RE10271;CA105920;Card;Free;10;IT1027104;4;5;;3;8;1,14285712;24;6,85714288;3,42857136;20,57142864;0
